city,station,month,pollutant,station_val,city_avg
Delhi,"JNU, Delhi - DPCC",2015-05,PM2.5,,97
Delhi,"JNU, Delhi - DPCC",2015-06,PM2.5,,93
Delhi,"JNU, Delhi - DPCC",2015-07,PM2.5,,66
Delhi,"JNU, Delhi - DPCC",2015-08,PM2.5,,59
Delhi,"JNU, Delhi - DPCC",2015-09,PM2.5,,79
Delhi,"JNU, Delhi - DPCC",2015-10,PM2.5,,125
Delhi,"JNU, Delhi - DPCC",2015-11,PM2.5,,210
Delhi,"JNU, Delhi - DPCC",2015-12,PM2.5,,202
Delhi,"JNU, Delhi - DPCC",2016-01,PM2.5,,240
Delhi,"JNU, Delhi - DPCC",2016-02,PM2.5,,155
Delhi,"JNU, Delhi - DPCC",2016-03,PM2.5,,108
Delhi,"JNU, Delhi - DPCC",2016-04,PM2.5,,116
Delhi,"JNU, Delhi - DPCC",2016-05,PM2.5,,94
Delhi,"JNU, Delhi - DPCC",2016-06,PM2.5,,93
Delhi,"JNU, Delhi - DPCC",2016-07,PM2.5,,64
Delhi,"JNU, Delhi - DPCC",2016-08,PM2.5,,48
Delhi,"JNU, Delhi - DPCC",2016-09,PM2.5,,70
Delhi,"JNU, Delhi - DPCC",2016-10,PM2.5,,147
Delhi,"JNU, Delhi - DPCC",2016-11,PM2.5,,304
Delhi,"JNU, Delhi - DPCC",2016-12,PM2.5,,187
Delhi,"JNU, Delhi - DPCC",2017-01,PM2.5,,175
Delhi,"JNU, Delhi - DPCC",2017-02,PM2.5,,130
Delhi,"JNU, Delhi - DPCC",2017-03,PM2.5,,101
Delhi,"JNU, Delhi - DPCC",2017-04,PM2.5,,98
Delhi,"JNU, Delhi - DPCC",2017-05,PM2.5,,99
Delhi,"JNU, Delhi - DPCC",2017-06,PM2.5,,63
Delhi,"JNU, Delhi - DPCC",2017-07,PM2.5,,40
Delhi,"JNU, Delhi - DPCC",2017-08,PM2.5,,37
Delhi,"JNU, Delhi - DPCC",2017-09,PM2.5,,57
Delhi,"JNU, Delhi - DPCC",2017-10,PM2.5,,121
Delhi,"JNU, Delhi - DPCC",2017-11,PM2.5,,250
Delhi,"JNU, Delhi - DPCC",2017-12,PM2.5,,194
Delhi,"JNU, Delhi - DPCC",2018-01,PM2.5,,191
Delhi,"JNU, Delhi - DPCC",2018-02,PM2.5,,135
Delhi,"JNU, Delhi - DPCC",2018-03,PM2.5,,98
Delhi,"JNU, Delhi - DPCC",2018-04,PM2.5,,91
Delhi,"JNU, Delhi - DPCC",2018-05,PM2.5,,87
Delhi,"JNU, Delhi - DPCC",2018-06,PM2.5,,81
Delhi,"JNU, Delhi - DPCC",2018-07,PM2.5,,42
Delhi,"JNU, Delhi - DPCC",2018-08,PM2.5,,41
Delhi,"JNU, Delhi - DPCC",2018-09,PM2.5,,46
Delhi,"JNU, Delhi - DPCC",2018-10,PM2.5,,135
Delhi,"JNU, Delhi - DPCC",2018-11,PM2.5,,200
Delhi,"JNU, Delhi - DPCC",2018-12,PM2.5,,230
Delhi,"JNU, Delhi - DPCC",2019-01,PM2.5,,204
Delhi,"JNU, Delhi - DPCC",2019-02,PM2.5,,122
Delhi,"JNU, Delhi - DPCC",2019-03,PM2.5,,84
Delhi,"JNU, Delhi - DPCC",2019-04,PM2.5,,82
Delhi,"JNU, Delhi - DPCC",2019-05,PM2.5,,89
Delhi,"JNU, Delhi - DPCC",2019-06,PM2.5,,63
Delhi,"JNU, Delhi - DPCC",2019-07,PM2.5,,47
Delhi,"JNU, Delhi - DPCC",2019-08,PM2.5,,35
Delhi,"JNU, Delhi - DPCC",2019-09,PM2.5,,40
Delhi,"JNU, Delhi - DPCC",2019-10,PM2.5,,123
Delhi,"JNU, Delhi - DPCC",2019-11,PM2.5,,204
Delhi,"JNU, Delhi - DPCC",2019-12,PM2.5,,205
Delhi,"JNU, Delhi - DPCC",2020-01,PM2.5,,157
Delhi,"JNU, Delhi - DPCC",2020-02,PM2.5,,121
Delhi,"JNU, Delhi - DPCC",2020-03,PM2.5,,58
Delhi,"JNU, Delhi - DPCC",2020-04,PM2.5,,47
Delhi,"JNU, Delhi - DPCC",2020-05,PM2.5,,55
Delhi,"JNU, Delhi - DPCC",2020-06,PM2.5,,47
Delhi,"JNU, Delhi - DPCC",2020-07,PM2.5,,34
Delhi,"JNU, Delhi - DPCC",2020-08,PM2.5,,25
Delhi,"JNU, Delhi - DPCC",2020-09,PM2.5,,48
Delhi,"JNU, Delhi - DPCC",2020-10,PM2.5,,132
Delhi,"JNU, Delhi - DPCC",2020-11,PM2.5,,213
Delhi,"JNU, Delhi - DPCC",2020-12,PM2.5,,194
Delhi,"JNU, Delhi - DPCC",2021-01,PM2.5,,197
Delhi,"JNU, Delhi - DPCC",2021-02,PM2.5,,151
Delhi,"JNU, Delhi - DPCC",2021-03,PM2.5,,94
Delhi,"JNU, Delhi - DPCC",2021-04,PM2.5,,84
Delhi,"JNU, Delhi - DPCC",2021-05,PM2.5,,54
Delhi,"JNU, Delhi - DPCC",2021-06,PM2.5,,52
Delhi,"JNU, Delhi - DPCC",2021-07,PM2.5,,39
Delhi,"JNU, Delhi - DPCC",2021-08,PM2.5,,40
Delhi,"JNU, Delhi - DPCC",2021-09,PM2.5,,32
Delhi,"JNU, Delhi - DPCC",2021-10,PM2.5,,75
Delhi,"JNU, Delhi - DPCC",2021-11,PM2.5,,239
Delhi,"JNU, Delhi - DPCC",2021-12,PM2.5,,201
Delhi,"JNU, Delhi - DPCC",2022-01,PM2.5,,153
Delhi,"JNU, Delhi - DPCC",2022-02,PM2.5,,108
Delhi,"JNU, Delhi - DPCC",2022-03,PM2.5,,99
Delhi,"JNU, Delhi - DPCC",2022-04,PM2.5,,109
Delhi,"JNU, Delhi - DPCC",2022-05,PM2.5,,79
Delhi,"JNU, Delhi - DPCC",2022-06,PM2.5,,62
Delhi,"JNU, Delhi - DPCC",2022-07,PM2.5,,36
Delhi,"JNU, Delhi - DPCC",2022-08,PM2.5,,33
Delhi,"JNU, Delhi - DPCC",2022-09,PM2.5,,40
Delhi,"JNU, Delhi - DPCC",2022-10,PM2.5,,107
Delhi,"JNU, Delhi - DPCC",2022-11,PM2.5,,181
Delhi,"JNU, Delhi - DPCC",2022-12,PM2.5,,175
Delhi,"JNU, Delhi - DPCC",2023-01,PM2.5,,176
Delhi,"JNU, Delhi - DPCC",2023-02,PM2.5,,114
Delhi,"JNU, Delhi - DPCC",2023-03,PM2.5,,76
Delhi,"JNU, Delhi - DPCC",2023-04,PM2.5,,68
Delhi,"JNU, Delhi - DPCC",2023-05,PM2.5,,66
Delhi,"JNU, Delhi - DPCC",2023-06,PM2.5,,46
Delhi,"JNU, Delhi - DPCC",2023-07,PM2.5,,35
Delhi,"JNU, Delhi - DPCC",2023-08,PM2.5,,39
Delhi,"JNU, Delhi - DPCC",2023-09,PM2.5,,42
Delhi,"JNU, Delhi - DPCC",2023-10,PM2.5,,103
Delhi,"JNU, Delhi - DPCC",2023-11,PM2.5,,240
Delhi,"JNU, Delhi - DPCC",2023-12,PM2.5,,202
Delhi,"JNU, Delhi - DPCC",2024-01,PM2.5,,208
Delhi,"JNU, Delhi - DPCC",2024-02,PM2.5,,103
Delhi,"JNU, Delhi - DPCC",2024-03,PM2.5,,78
Delhi,"JNU, Delhi - DPCC",2024-04,PM2.5,,71
Delhi,"JNU, Delhi - DPCC",2024-05,PM2.5,,92
Delhi,"JNU, Delhi - DPCC",2024-06,PM2.5,,62
Delhi,"JNU, Delhi - DPCC",2024-07,PM2.5,,40
Delhi,"JNU, Delhi - DPCC",2024-08,PM2.5,,28
Delhi,"JNU, Delhi - DPCC",2024-09,PM2.5,,42
Delhi,"JNU, Delhi - DPCC",2024-10,PM2.5,,113
Delhi,"JNU, Delhi - DPCC",2024-11,PM2.5,,245
Delhi,"JNU, Delhi - DPCC",2024-12,PM2.5,,171
Delhi,"JNU, Delhi - DPCC",2025-01,PM2.5,,163
Delhi,"JNU, Delhi - DPCC",2025-02,PM2.5,,98
Delhi,"JNU, Delhi - DPCC",2025-03,PM2.5,,70
Delhi,"JNU, Delhi - DPCC",2025-04,PM2.5,,77
Delhi,"JNU, Delhi - DPCC",2025-05,PM2.5,,67
Delhi,"JNU, Delhi - DPCC",2025-06,PM2.5,,48
Delhi,"JNU, Delhi - DPCC",2025-07,PM2.5,,30
Delhi,"JNU, Delhi - DPCC",2025-08,PM2.5,,33
Delhi,"JNU, Delhi - DPCC",2025-09,PM2.5,,36
Delhi,"JNU, Delhi - DPCC",2025-10,PM2.5,,108
Delhi,"JNU, Delhi - DPCC",2025-11,PM2.5,,217
Delhi,"JNU, Delhi - DPCC",2025-12,PM2.5,,214
Delhi,"JNU, Delhi - DPCC",2026-01,PM2.5,,169
Delhi,"JNU, Delhi - DPCC",2026-02,PM2.5,78.0,105
Delhi,"JNU, Delhi - DPCC",2026-03,PM2.5,64.0,76
Delhi,"JNU, Delhi - DPCC",2026-04,PM2.5,54.0,68
Delhi,"Jahangirpuri, Delhi - DPCC",2015-01,PM2.5,,196
Delhi,"Jahangirpuri, Delhi - DPCC",2015-02,PM2.5,,173
Delhi,"Jahangirpuri, Delhi - DPCC",2015-03,PM2.5,,78
Delhi,"Jahangirpuri, Delhi - DPCC",2015-04,PM2.5,,94
Delhi,"Jahangirpuri, Delhi - DPCC",2015-05,PM2.5,,97
Delhi,"Jahangirpuri, Delhi - DPCC",2015-06,PM2.5,,93
Delhi,"Jahangirpuri, Delhi - DPCC",2015-07,PM2.5,,66
Delhi,"Jahangirpuri, Delhi - DPCC",2015-08,PM2.5,,59
Delhi,"Jahangirpuri, Delhi - DPCC",2015-09,PM2.5,,79
Delhi,"Jahangirpuri, Delhi - DPCC",2015-10,PM2.5,,125
Delhi,"Jahangirpuri, Delhi - DPCC",2015-11,PM2.5,,210
Delhi,"Jahangirpuri, Delhi - DPCC",2015-12,PM2.5,,202
Delhi,"Jahangirpuri, Delhi - DPCC",2016-01,PM2.5,,240
Delhi,"Jahangirpuri, Delhi - DPCC",2016-02,PM2.5,,155
Delhi,"Jahangirpuri, Delhi - DPCC",2016-03,PM2.5,,108
Delhi,"Jahangirpuri, Delhi - DPCC",2016-04,PM2.5,,116
Delhi,"Jahangirpuri, Delhi - DPCC",2016-05,PM2.5,,94
Delhi,"Jahangirpuri, Delhi - DPCC",2016-06,PM2.5,,93
Delhi,"Jahangirpuri, Delhi - DPCC",2016-07,PM2.5,,64
Delhi,"Jahangirpuri, Delhi - DPCC",2016-08,PM2.5,,48
Delhi,"Jahangirpuri, Delhi - DPCC",2016-09,PM2.5,,70
Delhi,"Jahangirpuri, Delhi - DPCC",2016-10,PM2.5,,147
Delhi,"Jahangirpuri, Delhi - DPCC",2016-11,PM2.5,,304
Delhi,"Jahangirpuri, Delhi - DPCC",2016-12,PM2.5,,187
Delhi,"Jahangirpuri, Delhi - DPCC",2017-01,PM2.5,,175
Delhi,"Jahangirpuri, Delhi - DPCC",2017-02,PM2.5,,130
Delhi,"Jahangirpuri, Delhi - DPCC",2017-03,PM2.5,,101
Delhi,"Jahangirpuri, Delhi - DPCC",2017-04,PM2.5,,98
Delhi,"Jahangirpuri, Delhi - DPCC",2017-05,PM2.5,,99
Delhi,"Jahangirpuri, Delhi - DPCC",2017-06,PM2.5,,63
Delhi,"Jahangirpuri, Delhi - DPCC",2017-07,PM2.5,,40
Delhi,"Jahangirpuri, Delhi - DPCC",2017-08,PM2.5,,37
Delhi,"Jahangirpuri, Delhi - DPCC",2017-09,PM2.5,,57
Delhi,"Jahangirpuri, Delhi - DPCC",2017-10,PM2.5,,121
Delhi,"Jahangirpuri, Delhi - DPCC",2017-11,PM2.5,,250
Delhi,"Jahangirpuri, Delhi - DPCC",2017-12,PM2.5,,194
Delhi,"Jahangirpuri, Delhi - DPCC",2018-01,PM2.5,,191
Delhi,"Jahangirpuri, Delhi - DPCC",2018-02,PM2.5,217.0,135
Delhi,"Jahangirpuri, Delhi - DPCC",2018-03,PM2.5,151.0,98
Delhi,"Jahangirpuri, Delhi - DPCC",2018-04,PM2.5,116.0,91
Delhi,"Jahangirpuri, Delhi - DPCC",2018-05,PM2.5,111.0,87
Delhi,"Jahangirpuri, Delhi - DPCC",2018-06,PM2.5,103.0,81
Delhi,"Jahangirpuri, Delhi - DPCC",2018-07,PM2.5,42.0,42
Delhi,"Jahangirpuri, Delhi - DPCC",2018-08,PM2.5,45.0,41
Delhi,"Jahangirpuri, Delhi - DPCC",2018-09,PM2.5,62.0,46
Delhi,"Jahangirpuri, Delhi - DPCC",2018-10,PM2.5,185.0,135
Delhi,"Jahangirpuri, Delhi - DPCC",2018-11,PM2.5,254.0,200
Delhi,"Jahangirpuri, Delhi - DPCC",2018-12,PM2.5,308.0,230
Delhi,"Jahangirpuri, Delhi - DPCC",2019-01,PM2.5,249.0,204
Delhi,"Jahangirpuri, Delhi - DPCC",2019-02,PM2.5,144.0,122
Delhi,"Jahangirpuri, Delhi - DPCC",2019-03,PM2.5,107.0,84
Delhi,"Jahangirpuri, Delhi - DPCC",2019-04,PM2.5,109.0,82
Delhi,"Jahangirpuri, Delhi - DPCC",2019-05,PM2.5,99.0,89
Delhi,"Jahangirpuri, Delhi - DPCC",2019-06,PM2.5,75.0,63
Delhi,"Jahangirpuri, Delhi - DPCC",2019-07,PM2.5,56.0,47
Delhi,"Jahangirpuri, Delhi - DPCC",2019-08,PM2.5,40.0,35
Delhi,"Jahangirpuri, Delhi - DPCC",2019-09,PM2.5,43.0,40
Delhi,"Jahangirpuri, Delhi - DPCC",2019-10,PM2.5,145.0,123
Delhi,"Jahangirpuri, Delhi - DPCC",2019-11,PM2.5,212.0,204
Delhi,"Jahangirpuri, Delhi - DPCC",2019-12,PM2.5,260.0,205
Delhi,"Jahangirpuri, Delhi - DPCC",2020-01,PM2.5,207.0,157
Delhi,"Jahangirpuri, Delhi - DPCC",2020-02,PM2.5,150.0,121
Delhi,"Jahangirpuri, Delhi - DPCC",2020-03,PM2.5,68.0,58
Delhi,"Jahangirpuri, Delhi - DPCC",2020-04,PM2.5,54.0,47
Delhi,"Jahangirpuri, Delhi - DPCC",2020-05,PM2.5,65.0,55
Delhi,"Jahangirpuri, Delhi - DPCC",2020-06,PM2.5,50.0,47
Delhi,"Jahangirpuri, Delhi - DPCC",2020-07,PM2.5,38.0,34
Delhi,"Jahangirpuri, Delhi - DPCC",2020-08,PM2.5,27.0,25
Delhi,"Jahangirpuri, Delhi - DPCC",2020-09,PM2.5,61.0,48
Delhi,"Jahangirpuri, Delhi - DPCC",2020-10,PM2.5,181.0,132
Delhi,"Jahangirpuri, Delhi - DPCC",2020-11,PM2.5,291.0,213
Delhi,"Jahangirpuri, Delhi - DPCC",2020-12,PM2.5,285.0,194
Delhi,"Jahangirpuri, Delhi - DPCC",2021-01,PM2.5,266.0,197
Delhi,"Jahangirpuri, Delhi - DPCC",2021-02,PM2.5,214.0,151
Delhi,"Jahangirpuri, Delhi - DPCC",2021-03,PM2.5,114.0,94
Delhi,"Jahangirpuri, Delhi - DPCC",2021-04,PM2.5,110.0,84
Delhi,"Jahangirpuri, Delhi - DPCC",2021-05,PM2.5,60.0,54
Delhi,"Jahangirpuri, Delhi - DPCC",2021-06,PM2.5,53.0,52
Delhi,"Jahangirpuri, Delhi - DPCC",2021-07,PM2.5,43.0,39
Delhi,"Jahangirpuri, Delhi - DPCC",2021-08,PM2.5,44.0,40
Delhi,"Jahangirpuri, Delhi - DPCC",2021-09,PM2.5,36.0,32
Delhi,"Jahangirpuri, Delhi - DPCC",2021-10,PM2.5,65.0,75
Delhi,"Jahangirpuri, Delhi - DPCC",2021-11,PM2.5,332.0,239
Delhi,"Jahangirpuri, Delhi - DPCC",2021-12,PM2.5,301.0,201
Delhi,"Jahangirpuri, Delhi - DPCC",2022-01,PM2.5,232.0,153
Delhi,"Jahangirpuri, Delhi - DPCC",2022-02,PM2.5,153.0,108
Delhi,"Jahangirpuri, Delhi - DPCC",2022-03,PM2.5,130.0,99
Delhi,"Jahangirpuri, Delhi - DPCC",2022-04,PM2.5,135.0,109
Delhi,"Jahangirpuri, Delhi - DPCC",2022-05,PM2.5,75.0,79
Delhi,"Jahangirpuri, Delhi - DPCC",2022-06,PM2.5,60.0,62
Delhi,"Jahangirpuri, Delhi - DPCC",2022-07,PM2.5,45.0,36
Delhi,"Jahangirpuri, Delhi - DPCC",2022-08,PM2.5,46.0,33
Delhi,"Jahangirpuri, Delhi - DPCC",2022-09,PM2.5,49.0,40
Delhi,"Jahangirpuri, Delhi - DPCC",2022-10,PM2.5,134.0,107
Delhi,"Jahangirpuri, Delhi - DPCC",2022-11,PM2.5,232.0,181
Delhi,"Jahangirpuri, Delhi - DPCC",2022-12,PM2.5,228.0,175
Delhi,"Jahangirpuri, Delhi - DPCC",2023-01,PM2.5,204.0,176
Delhi,"Jahangirpuri, Delhi - DPCC",2023-02,PM2.5,137.0,114
Delhi,"Jahangirpuri, Delhi - DPCC",2023-03,PM2.5,95.0,76
Delhi,"Jahangirpuri, Delhi - DPCC",2023-04,PM2.5,90.0,68
Delhi,"Jahangirpuri, Delhi - DPCC",2023-05,PM2.5,77.0,66
Delhi,"Jahangirpuri, Delhi - DPCC",2023-06,PM2.5,48.0,46
Delhi,"Jahangirpuri, Delhi - DPCC",2023-07,PM2.5,42.0,35
Delhi,"Jahangirpuri, Delhi - DPCC",2023-08,PM2.5,47.0,39
Delhi,"Jahangirpuri, Delhi - DPCC",2023-09,PM2.5,47.0,42
Delhi,"Jahangirpuri, Delhi - DPCC",2023-10,PM2.5,134.0,103
Delhi,"Jahangirpuri, Delhi - DPCC",2023-11,PM2.5,301.0,240
Delhi,"Jahangirpuri, Delhi - DPCC",2023-12,PM2.5,255.0,202
Delhi,"Jahangirpuri, Delhi - DPCC",2024-01,PM2.5,252.0,208
Delhi,"Jahangirpuri, Delhi - DPCC",2024-02,PM2.5,140.0,103
Delhi,"Jahangirpuri, Delhi - DPCC",2024-03,PM2.5,96.0,78
Delhi,"Jahangirpuri, Delhi - DPCC",2024-04,PM2.5,84.0,71
Delhi,"Jahangirpuri, Delhi - DPCC",2024-05,PM2.5,104.0,92
Delhi,"Jahangirpuri, Delhi - DPCC",2024-06,PM2.5,69.0,62
Delhi,"Jahangirpuri, Delhi - DPCC",2024-07,PM2.5,45.0,40
Delhi,"Jahangirpuri, Delhi - DPCC",2024-08,PM2.5,36.0,28
Delhi,"Jahangirpuri, Delhi - DPCC",2024-09,PM2.5,51.0,42
Delhi,"Jahangirpuri, Delhi - DPCC",2024-10,PM2.5,141.0,113
Delhi,"Jahangirpuri, Delhi - DPCC",2024-11,PM2.5,304.0,245
Delhi,"Jahangirpuri, Delhi - DPCC",2024-12,PM2.5,217.0,171
Delhi,"Jahangirpuri, Delhi - DPCC",2025-01,PM2.5,230.0,163
Delhi,"Jahangirpuri, Delhi - DPCC",2025-02,PM2.5,118.0,98
Delhi,"Jahangirpuri, Delhi - DPCC",2025-03,PM2.5,93.0,70
Delhi,"Jahangirpuri, Delhi - DPCC",2025-04,PM2.5,97.0,77
Delhi,"Jahangirpuri, Delhi - DPCC",2025-05,PM2.5,97.0,67
Delhi,"Jahangirpuri, Delhi - DPCC",2025-06,PM2.5,58.0,48
Delhi,"Jahangirpuri, Delhi - DPCC",2025-07,PM2.5,34.0,30
Delhi,"Jahangirpuri, Delhi - DPCC",2025-08,PM2.5,59.0,33
Delhi,"Jahangirpuri, Delhi - DPCC",2025-09,PM2.5,87.0,36
Delhi,"Jahangirpuri, Delhi - DPCC",2025-10,PM2.5,145.0,108
Delhi,"Jahangirpuri, Delhi - DPCC",2025-11,PM2.5,275.0,217
Delhi,"Jahangirpuri, Delhi - DPCC",2025-12,PM2.5,271.0,214
Delhi,"Jahangirpuri, Delhi - DPCC",2026-01,PM2.5,213.0,169
Delhi,"Jahangirpuri, Delhi - DPCC",2026-02,PM2.5,140.0,105
Delhi,"Jahangirpuri, Delhi - DPCC",2026-03,PM2.5,96.0,76
Delhi,"Jahangirpuri, Delhi - DPCC",2026-04,PM2.5,91.0,68
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2015-01,PM2.5,,196
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2015-02,PM2.5,,173
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2015-03,PM2.5,,78
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2015-04,PM2.5,,94
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2015-05,PM2.5,,97
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2015-06,PM2.5,,93
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2015-07,PM2.5,,66
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2015-08,PM2.5,,59
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2015-09,PM2.5,,79
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2015-10,PM2.5,,125
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2015-11,PM2.5,,210
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2015-12,PM2.5,,202
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2016-01,PM2.5,,240
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2016-02,PM2.5,,155
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2016-03,PM2.5,,108
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2016-04,PM2.5,,116
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2016-05,PM2.5,,94
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2016-06,PM2.5,,93
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2016-07,PM2.5,,64
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2016-08,PM2.5,,48
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2016-09,PM2.5,,70
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2016-10,PM2.5,,147
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2016-11,PM2.5,,304
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2016-12,PM2.5,,187
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2017-01,PM2.5,,175
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2017-02,PM2.5,,130
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2017-03,PM2.5,,101
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2017-04,PM2.5,,98
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2017-05,PM2.5,,99
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2017-06,PM2.5,,63
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2017-07,PM2.5,,40
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2017-08,PM2.5,,37
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2017-09,PM2.5,,57
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2017-10,PM2.5,,121
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2017-11,PM2.5,,250
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2017-12,PM2.5,,194
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2018-01,PM2.5,,191
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2018-02,PM2.5,153.0,135
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2018-03,PM2.5,101.0,98
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2018-04,PM2.5,82.0,91
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2018-05,PM2.5,76.0,87
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2018-06,PM2.5,70.0,81
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2018-07,PM2.5,38.0,42
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2018-08,PM2.5,35.0,41
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2018-09,PM2.5,32.0,46
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2018-10,PM2.5,108.0,135
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2018-11,PM2.5,192.0,200
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2018-12,PM2.5,249.0,230
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2019-01,PM2.5,218.0,204
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2019-02,PM2.5,126.0,122
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2019-03,PM2.5,74.0,84
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2019-04,PM2.5,65.0,82
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2019-05,PM2.5,72.0,89
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2019-06,PM2.5,51.0,63
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2019-07,PM2.5,35.0,47
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2019-08,PM2.5,25.0,35
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2019-09,PM2.5,32.0,40
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2019-10,PM2.5,119.0,123
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2019-11,PM2.5,209.0,204
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2019-12,PM2.5,224.0,205
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2020-01,PM2.5,161.0,157
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2020-02,PM2.5,115.0,121
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2020-03,PM2.5,50.0,58
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2020-04,PM2.5,37.0,47
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2020-05,PM2.5,41.0,55
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2020-06,PM2.5,36.0,47
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2020-07,PM2.5,25.0,34
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2020-08,PM2.5,18.0,25
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2020-09,PM2.5,42.0,48
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2020-10,PM2.5,116.0,132
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2020-11,PM2.5,203.0,213
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2020-12,PM2.5,190.0,194
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2021-01,PM2.5,202.0,197
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2021-02,PM2.5,137.0,151
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2021-03,PM2.5,78.0,94
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2021-04,PM2.5,66.0,84
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2021-05,PM2.5,45.0,54
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2021-06,PM2.5,43.0,52
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2021-07,PM2.5,35.0,39
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2021-08,PM2.5,39.0,40
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2021-09,PM2.5,29.0,32
