city,station,year,pollutant,station_val,city_avg
Delhi,"Aya Nagar, Delhi - IMD",2015,NO2,,44
Delhi,"Aya Nagar, Delhi - IMD",2016,NO2,,54
Delhi,"Aya Nagar, Delhi - IMD",2017,NO2,18.0,45
Delhi,"Aya Nagar, Delhi - IMD",2018,NO2,28.0,48
Delhi,"Aya Nagar, Delhi - IMD",2019,NO2,25.0,45
Delhi,"Aya Nagar, Delhi - IMD",2020,NO2,18.0,39
Delhi,"Aya Nagar, Delhi - IMD",2021,NO2,15.0,41
Delhi,"Aya Nagar, Delhi - IMD",2022,NO2,20.0,39
Delhi,"Aya Nagar, Delhi - IMD",2023,NO2,13.0,35
Delhi,"Aya Nagar, Delhi - IMD",2024,NO2,24.0,43
Delhi,"Aya Nagar, Delhi - IMD",2025,NO2,31.0,45
Delhi,"Aya Nagar, Delhi - IMD",2026,NO2,33.0,47
Delhi,"Bawana, Delhi - DPCC",2015,NO2,,44
Delhi,"Bawana, Delhi - DPCC",2016,NO2,,54
Delhi,"Bawana, Delhi - DPCC",2017,NO2,,45
Delhi,"Bawana, Delhi - DPCC",2018,NO2,27.0,48
Delhi,"Bawana, Delhi - DPCC",2019,NO2,48.0,45
Delhi,"Bawana, Delhi - DPCC",2020,NO2,32.0,39
Delhi,"Bawana, Delhi - DPCC",2021,NO2,16.0,41
Delhi,"Bawana, Delhi - DPCC",2022,NO2,13.0,39
Delhi,"Bawana, Delhi - DPCC",2023,NO2,12.0,35
Delhi,"Bawana, Delhi - DPCC",2024,NO2,28.0,43
Delhi,"Bawana, Delhi - DPCC",2025,NO2,22.0,45
Delhi,"Bawana, Delhi - DPCC",2026,NO2,22.0,47
Delhi,"Burari Crossing, Delhi - IMD",2015,NO2,17.0,44
Delhi,"Burari Crossing, Delhi - IMD",2016,NO2,28.0,54
Delhi,"Burari Crossing, Delhi - IMD",2017,NO2,35.0,45
Delhi,"Burari Crossing, Delhi - IMD",2018,NO2,65.0,48
Delhi,"Burari Crossing, Delhi - IMD",2019,NO2,37.0,45
Delhi,"Burari Crossing, Delhi - IMD",2020,NO2,,39
Delhi,"Burari Crossing, Delhi - IMD",2021,NO2,,41
Delhi,"Burari Crossing, Delhi - IMD",2022,NO2,37.0,39
Delhi,"Burari Crossing, Delhi - IMD",2023,NO2,24.0,35
Delhi,"Burari Crossing, Delhi - IMD",2024,NO2,13.0,43
Delhi,"Burari Crossing, Delhi - IMD",2025,NO2,34.0,45
Delhi,"Burari Crossing, Delhi - IMD",2026,NO2,65.0,47
Delhi,"CRRI Mathura Road, Delhi - IMD",2015,NO2,30.0,44
Delhi,"CRRI Mathura Road, Delhi - IMD",2016,NO2,17.0,54
Delhi,"CRRI Mathura Road, Delhi - IMD",2017,NO2,31.0,45
Delhi,"CRRI Mathura Road, Delhi - IMD",2018,NO2,47.0,48
Delhi,"CRRI Mathura Road, Delhi - IMD",2019,NO2,52.0,45
Delhi,"CRRI Mathura Road, Delhi - IMD",2020,NO2,38.0,39
Delhi,"CRRI Mathura Road, Delhi - IMD",2021,NO2,50.0,41
Delhi,"CRRI Mathura Road, Delhi - IMD",2022,NO2,14.0,39
Delhi,"CRRI Mathura Road, Delhi - IMD",2023,NO2,22.0,35
Delhi,"CRRI Mathura Road, Delhi - IMD",2024,NO2,24.0,43
Delhi,"CRRI Mathura Road, Delhi - IMD",2025,NO2,38.0,45
Delhi,"CRRI Mathura Road, Delhi - IMD",2026,NO2,40.0,47
Delhi,"Cantonment Area, Delhi - DPCC",2015,NO2,,44
Delhi,"Cantonment Area, Delhi - DPCC",2016,NO2,,54
Delhi,"Cantonment Area, Delhi - DPCC",2017,NO2,,45
Delhi,"Cantonment Area, Delhi - DPCC",2018,NO2,,48
Delhi,"Cantonment Area, Delhi - DPCC",2019,NO2,,45
Delhi,"Cantonment Area, Delhi - DPCC",2020,NO2,,39
Delhi,"Cantonment Area, Delhi - DPCC",2021,NO2,,41
Delhi,"Cantonment Area, Delhi - DPCC",2022,NO2,,39
Delhi,"Cantonment Area, Delhi - DPCC",2023,NO2,,35
Delhi,"Cantonment Area, Delhi - DPCC",2024,NO2,,43
Delhi,"Cantonment Area, Delhi - DPCC",2025,NO2,,45
Delhi,"Cantonment Area, Delhi - DPCC",2026,NO2,46.0,47
Delhi,"Chandni Chowk, Delhi - IITM",2015,NO2,,44
Delhi,"Chandni Chowk, Delhi - IITM",2016,NO2,,54
Delhi,"Chandni Chowk, Delhi - IITM",2017,NO2,,45
Delhi,"Chandni Chowk, Delhi - IITM",2018,NO2,,48
Delhi,"Chandni Chowk, Delhi - IITM",2019,NO2,,45
Delhi,"Chandni Chowk, Delhi - IITM",2020,NO2,35.0,39
Delhi,"Chandni Chowk, Delhi - IITM",2021,NO2,33.0,41
Delhi,"Chandni Chowk, Delhi - IITM",2022,NO2,58.0,39
Delhi,"Chandni Chowk, Delhi - IITM",2023,NO2,47.0,35
Delhi,"Chandni Chowk, Delhi - IITM",2024,NO2,62.0,43
Delhi,"Chandni Chowk, Delhi - IITM",2025,NO2,53.0,45
Delhi,"Chandni Chowk, Delhi - IITM",2026,NO2,56.0,47
Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2015,NO2,,44
Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2016,NO2,,54
Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2017,NO2,,45
Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2018,NO2,,48
Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2019,NO2,,45
Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2020,NO2,,39
Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2021,NO2,,41
Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2022,NO2,,39
Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2023,NO2,,35
Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2024,NO2,,43
Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2025,NO2,,45
Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2026,NO2,46.0,47
Delhi,"DTU, Delhi - CPCB",2015,NO2,12.0,44
Delhi,"DTU, Delhi - CPCB",2016,NO2,108.0,54
Delhi,"DTU, Delhi - CPCB",2017,NO2,33.0,45
Delhi,"DTU, Delhi - CPCB",2018,NO2,30.0,48
Delhi,"DTU, Delhi - CPCB",2019,NO2,49.0,45
Delhi,"DTU, Delhi - CPCB",2020,NO2,34.0,39
Delhi,"DTU, Delhi - CPCB",2021,NO2,56.0,41
Delhi,"DTU, Delhi - CPCB",2022,NO2,31.0,39
Delhi,"DTU, Delhi - CPCB",2023,NO2,39.0,35
Delhi,"DTU, Delhi - CPCB",2024,NO2,37.0,43
Delhi,"DTU, Delhi - CPCB",2025,NO2,39.0,45
Delhi,"DTU, Delhi - CPCB",2026,NO2,36.0,47
Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2015,NO2,,44
Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2016,NO2,,54
Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2017,NO2,,45
Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2018,NO2,55.0,48
Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2019,NO2,43.0,45
Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2020,NO2,46.0,39
Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2021,NO2,64.0,41
Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2022,NO2,60.0,39
Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2023,NO2,43.0,35
Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2024,NO2,52.0,43
Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2025,NO2,50.0,45
Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2026,NO2,35.0,47
Delhi,"Dwarka-Sector 8, Delhi - DPCC",2015,NO2,,44
Delhi,"Dwarka-Sector 8, Delhi - DPCC",2016,NO2,,54
Delhi,"Dwarka-Sector 8, Delhi - DPCC",2017,NO2,,45
Delhi,"Dwarka-Sector 8, Delhi - DPCC",2018,NO2,37.0,48
Delhi,"Dwarka-Sector 8, Delhi - DPCC",2019,NO2,43.0,45
Delhi,"Dwarka-Sector 8, Delhi - DPCC",2020,NO2,45.0,39
Delhi,"Dwarka-Sector 8, Delhi - DPCC",2021,NO2,31.0,41
Delhi,"Dwarka-Sector 8, Delhi - DPCC",2022,NO2,27.0,39
Delhi,"Dwarka-Sector 8, Delhi - DPCC",2023,NO2,29.0,35
Delhi,"Dwarka-Sector 8, Delhi - DPCC",2024,NO2,45.0,43
Delhi,"Dwarka-Sector 8, Delhi - DPCC",2025,NO2,56.0,45
Delhi,"Dwarka-Sector 8, Delhi - DPCC",2026,NO2,60.0,47
Delhi,"IGI Airport (T3), Delhi - IMD",2015,NO2,14.0,44
Delhi,"IGI Airport (T3), Delhi - IMD",2016,NO2,13.0,54
Delhi,"IGI Airport (T3), Delhi - IMD",2017,NO2,25.0,45
Delhi,"IGI Airport (T3), Delhi - IMD",2018,NO2,37.0,48
Delhi,"IGI Airport (T3), Delhi - IMD",2019,NO2,47.0,45
Delhi,"IGI Airport (T3), Delhi - IMD",2020,NO2,58.0,39
Delhi,"IGI Airport (T3), Delhi - IMD",2021,NO2,55.0,41
Delhi,"IGI Airport (T3), Delhi - IMD",2022,NO2,38.0,39
Delhi,"IGI Airport (T3), Delhi - IMD",2023,NO2,23.0,35
Delhi,"IGI Airport (T3), Delhi - IMD",2024,NO2,38.0,43
Delhi,"IGI Airport (T3), Delhi - IMD",2025,NO2,71.0,45
Delhi,"IGI Airport (T3), Delhi - IMD",2026,NO2,47.0,47
Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2015,NO2,,44
Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2016,NO2,,54
Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2017,NO2,,45
Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2018,NO2,,48
Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2019,NO2,,45
Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2020,NO2,,39
Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2021,NO2,,41
Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2022,NO2,,39
Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2023,NO2,,35
Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2024,NO2,,43
Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2025,NO2,,45
Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2026,NO2,18.0,47
Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2015,NO2,47.0,44
Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2016,NO2,50.0,54
Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2017,NO2,50.0,45
Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2018,NO2,47.0,48
Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2019,NO2,44.0,45
Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2020,NO2,49.0,39
Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2021,NO2,51.0,41
Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,NO2,57.0,39
Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2023,NO2,22.0,35
Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2024,NO2,31.0,43
Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2025,NO2,45.0,45
Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2026,NO2,52.0,47
Delhi,"IIT Delhi, Delhi - IITM",2015,NO2,,44
Delhi,"IIT Delhi, Delhi - IITM",2016,NO2,,54
Delhi,"IIT Delhi, Delhi - IITM",2017,NO2,,45
Delhi,"IIT Delhi, Delhi - IITM",2018,NO2,,48
Delhi,"IIT Delhi, Delhi - IITM",2019,NO2,,45
Delhi,"IIT Delhi, Delhi - IITM",2020,NO2,,39
Delhi,"IIT Delhi, Delhi - IITM",2021,NO2,,41
Delhi,"IIT Delhi, Delhi - IITM",2022,NO2,,39
Delhi,"IIT Delhi, Delhi - IITM",2023,NO2,,35
Delhi,"IIT Delhi, Delhi - IITM",2024,NO2,,43
Delhi,"IIT Delhi, Delhi - IITM",2025,NO2,58.0,45
Delhi,"IIT Delhi, Delhi - IITM",2026,NO2,38.0,47
Delhi,"ITO, Delhi - CPCB",2015,NO2,79.0,44
Delhi,"ITO, Delhi - CPCB",2016,NO2,69.0,54
Delhi,"ITO, Delhi - CPCB",2017,NO2,43.0,45
Delhi,"ITO, Delhi - CPCB",2018,NO2,73.0,48
Delhi,"ITO, Delhi - CPCB",2019,NO2,40.0,45
Delhi,"ITO, Delhi - CPCB",2020,NO2,32.0,39
Delhi,"ITO, Delhi - CPCB",2021,NO2,24.0,41
Delhi,"ITO, Delhi - CPCB",2022,NO2,51.0,39
Delhi,"ITO, Delhi - CPCB",2023,NO2,84.0,35
Delhi,"ITO, Delhi - CPCB",2024,NO2,78.0,43
Delhi,"ITO, Delhi - CPCB",2025,NO2,68.0,45
Delhi,"ITO, Delhi - CPCB",2026,NO2,45.0,47
Delhi,"JNU, Delhi - DPCC",2015,NO2,,44
Delhi,"JNU, Delhi - DPCC",2016,NO2,,54
Delhi,"JNU, Delhi - DPCC",2017,NO2,,45
Delhi,"JNU, Delhi - DPCC",2018,NO2,,48
Delhi,"JNU, Delhi - DPCC",2019,NO2,,45
Delhi,"JNU, Delhi - DPCC",2020,NO2,,39
Delhi,"JNU, Delhi - DPCC",2021,NO2,,41
Delhi,"JNU, Delhi - DPCC",2022,NO2,,39
Delhi,"JNU, Delhi - DPCC",2023,NO2,,35
Delhi,"JNU, Delhi - DPCC",2024,NO2,,43
Delhi,"JNU, Delhi - DPCC",2025,NO2,,45
Delhi,"JNU, Delhi - DPCC",2026,NO2,24.0,47
Delhi,"Jahangirpuri, Delhi - DPCC",2015,NO2,,44
Delhi,"Jahangirpuri, Delhi - DPCC",2016,NO2,,54
Delhi,"Jahangirpuri, Delhi - DPCC",2017,NO2,,45
Delhi,"Jahangirpuri, Delhi - DPCC",2018,NO2,57.0,48
Delhi,"Jahangirpuri, Delhi - DPCC",2019,NO2,65.0,45
Delhi,"Jahangirpuri, Delhi - DPCC",2020,NO2,68.0,39
Delhi,"Jahangirpuri, Delhi - DPCC",2021,NO2,54.0,41
Delhi,"Jahangirpuri, Delhi - DPCC",2022,NO2,53.0,39
Delhi,"Jahangirpuri, Delhi - DPCC",2023,NO2,34.0,35
Delhi,"Jahangirpuri, Delhi - DPCC",2024,NO2,41.0,43
Delhi,"Jahangirpuri, Delhi - DPCC",2025,NO2,51.0,45
Delhi,"Jahangirpuri, Delhi - DPCC",2026,NO2,69.0,47
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2015,NO2,,44
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2016,NO2,,54
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2017,NO2,,45
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2018,NO2,68.0,48
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2019,NO2,70.0,45
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2020,NO2,43.0,39
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2021,NO2,66.0,41
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2022,NO2,62.0,39
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2023,NO2,29.0,35
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2024,NO2,56.0,43
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2025,NO2,61.0,45
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2026,NO2,59.0,47
Delhi,"Lodhi Road, Delhi - IMD",2015,NO2,24.0,44
Delhi,"Lodhi Road, Delhi - IMD",2016,NO2,30.0,54
Delhi,"Lodhi Road, Delhi - IMD",2017,NO2,15.0,45
Delhi,"Lodhi Road, Delhi - IMD",2018,NO2,36.0,48
Delhi,"Lodhi Road, Delhi - IMD",2019,NO2,16.0,45
Delhi,"Lodhi Road, Delhi - IMD",2020,NO2,20.0,39
Delhi,"Lodhi Road, Delhi - IMD",2021,NO2,13.0,41
Delhi,"Lodhi Road, Delhi - IMD",2022,NO2,9.0,39
Delhi,"Lodhi Road, Delhi - IMD",2023,NO2,14.0,35
Delhi,"Lodhi Road, Delhi - IMD",2024,NO2,10.0,43
Delhi,"Lodhi Road, Delhi - IMD",2025,NO2,36.0,45
Delhi,"Lodhi Road, Delhi - IMD",2026,NO2,26.0,47
Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2015,NO2,,44
Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2016,NO2,,54
Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2017,NO2,,45
Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2018,NO2,66.0,48
Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2019,NO2,63.0,45
Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2020,NO2,42.0,39
Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2021,NO2,30.0,41
Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2022,NO2,33.0,39
Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2023,NO2,29.0,35
Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2024,NO2,54.0,43
Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2025,NO2,52.0,45
Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2026,NO2,62.0,47
Delhi,"Mandir Marg, Delhi - DPCC",2015,NO2,57.0,44
Delhi,"Mandir Marg, Delhi - DPCC",2016,NO2,57.0,54
Delhi,"Mandir Marg, Delhi - DPCC",2017,NO2,52.0,45
Delhi,"Mandir Marg, Delhi - DPCC",2018,NO2,55.0,48
Delhi,"Mandir Marg, Delhi - DPCC",2019,NO2,54.0,45
Delhi,"Mandir Marg, Delhi - DPCC",2020,NO2,42.0,39
Delhi,"Mandir Marg, Delhi - DPCC",2021,NO2,64.0,41
Delhi,"Mandir Marg, Delhi - DPCC",2022,NO2,57.0,39
Delhi,"Mandir Marg, Delhi - DPCC",2023,NO2,57.0,35
Delhi,"Mandir Marg, Delhi - DPCC",2024,NO2,72.0,43
Delhi,"Mandir Marg, Delhi - DPCC",2025,NO2,56.0,45
Delhi,"Mandir Marg, Delhi - DPCC",2026,NO2,62.0,47
Delhi,"Mundka, Delhi - DPCC",2015,NO2,,44
Delhi,"Mundka, Delhi - DPCC",2016,NO2,,54
Delhi,"Mundka, Delhi - DPCC",2017,NO2,,45
Delhi,"Mundka, Delhi - DPCC",2018,NO2,43.0,48
Delhi,"Mundka, Delhi - DPCC",2019,NO2,34.0,45
Delhi,"Mundka, Delhi - DPCC",2020,NO2,37.0,39
Delhi,"Mundka, Delhi - DPCC",2021,NO2,40.0,41
Delhi,"Mundka, Delhi - DPCC",2022,NO2,42.0,39
Delhi,"Mundka, Delhi - DPCC",2023,NO2,39.0,35
Delhi,"Mundka, Delhi - DPCC",2024,NO2,48.0,43
Delhi,"Mundka, Delhi - DPCC",2025,NO2,48.0,45
Delhi,"Mundka, Delhi - DPCC",2026,NO2,66.0,47
Delhi,"NSIT Dwarka, Delhi - CPCB",2015,NO2,41.0,44
Delhi,"NSIT Dwarka, Delhi - CPCB",2016,NO2,23.0,54
Delhi,"NSIT Dwarka, Delhi - CPCB",2017,NO2,31.0,45
Delhi,"NSIT Dwarka, Delhi - CPCB",2018,NO2,34.0,48
Delhi,"NSIT Dwarka, Delhi - CPCB",2019,NO2,28.0,45
Delhi,"NSIT Dwarka, Delhi - CPCB",2020,NO2,27.0,39
Delhi,"NSIT Dwarka, Delhi - CPCB",2021,NO2,31.0,41
Delhi,"NSIT Dwarka, Delhi - CPCB",2022,NO2,32.0,39
Delhi,"NSIT Dwarka, Delhi - CPCB",2023,NO2,29.0,35
Delhi,"NSIT Dwarka, Delhi - CPCB",2024,NO2,30.0,43
Delhi,"NSIT Dwarka, Delhi - CPCB",2025,NO2,44.0,45
Delhi,"NSIT Dwarka, Delhi - CPCB",2026,NO2,72.0,47
Delhi,"NSUT Jaffarpur, Delhi - DPCC",2015,NO2,,44
Delhi,"NSUT Jaffarpur, Delhi - DPCC",2016,NO2,,54
Delhi,"NSUT Jaffarpur, Delhi - DPCC",2017,NO2,,45
Delhi,"NSUT Jaffarpur, Delhi - DPCC",2018,NO2,,48
Delhi,"NSUT Jaffarpur, Delhi - DPCC",2019,NO2,,45
Delhi,"NSUT Jaffarpur, Delhi - DPCC",2020,NO2,,39
Delhi,"NSUT Jaffarpur, Delhi - DPCC",2021,NO2,,41
Delhi,"NSUT Jaffarpur, Delhi - DPCC",2022,NO2,,39
Delhi,"NSUT Jaffarpur, Delhi - DPCC",2023,NO2,,35
Delhi,"NSUT Jaffarpur, Delhi - DPCC",2024,NO2,,43
Delhi,"NSUT Jaffarpur, Delhi - DPCC",2025,NO2,,45
Delhi,"NSUT Jaffarpur, Delhi - DPCC",2026,NO2,32.0,47
Delhi,"Najafgarh, Delhi - DPCC",2015,NO2,,44
Delhi,"Najafgarh, Delhi - DPCC",2016,NO2,,54
Delhi,"Najafgarh, Delhi - DPCC",2017,NO2,,45
Delhi,"Najafgarh, Delhi - DPCC",2018,NO2,24.0,48
Delhi,"Najafgarh, Delhi - DPCC",2019,NO2,31.0,45
Delhi,"Najafgarh, Delhi - DPCC",2020,NO2,20.0,39
Delhi,"Najafgarh, Delhi - DPCC",2021,NO2,18.0,41
Delhi,"Najafgarh, Delhi - DPCC",2022,NO2,14.0,39
Delhi,"Najafgarh, Delhi - DPCC",2023,NO2,11.0,35
Delhi,"Najafgarh, Delhi - DPCC",2024,NO2,20.0,43
Delhi,"Najafgarh, Delhi - DPCC",2025,NO2,52.0,45
Delhi,"Najafgarh, Delhi - DPCC",2026,NO2,63.0,47
Delhi,"Narela, Delhi - DPCC",2015,NO2,,44
Delhi,"Narela, Delhi - DPCC",2016,NO2,,54
Delhi,"Narela, Delhi - DPCC",2017,NO2,,45
Delhi,"Narela, Delhi - DPCC",2018,NO2,31.0,48
Delhi,"Narela, Delhi - DPCC",2019,NO2,40.0,45
Delhi,"Narela, Delhi - DPCC",2020,NO2,40.0,39
Delhi,"Narela, Delhi - DPCC",2021,NO2,36.0,41
Delhi,"Narela, Delhi - DPCC",2022,NO2,38.0,39
Delhi,"Narela, Delhi - DPCC",2023,NO2,21.0,35
Delhi,"Narela, Delhi - DPCC",2024,NO2,32.0,43
Delhi,"Narela, Delhi - DPCC",2025,NO2,24.0,45
Delhi,"Narela, Delhi - DPCC",2026,NO2,23.0,47
Delhi,"Nehru Nagar, Delhi - DPCC",2015,NO2,,44
Delhi,"Nehru Nagar, Delhi - DPCC",2016,NO2,,54
Delhi,"Nehru Nagar, Delhi - DPCC",2017,NO2,,45
Delhi,"Nehru Nagar, Delhi - DPCC",2018,NO2,48.0,48
Delhi,"Nehru Nagar, Delhi - DPCC",2019,NO2,46.0,45
Delhi,"Nehru Nagar, Delhi - DPCC",2020,NO2,46.0,39
Delhi,"Nehru Nagar, Delhi - DPCC",2021,NO2,66.0,41
Delhi,"Nehru Nagar, Delhi - DPCC",2022,NO2,64.0,39
Delhi,"Nehru Nagar, Delhi - DPCC",2023,NO2,59.0,35
Delhi,"Nehru Nagar, Delhi - DPCC",2024,NO2,29.0,43
Delhi,"Nehru Nagar, Delhi - DPCC",2025,NO2,38.0,45
Delhi,"Nehru Nagar, Delhi - DPCC",2026,NO2,48.0,47
Delhi,"New Moti Bagh, Delhi - MHUA",2015,NO2,,44
Delhi,"New Moti Bagh, Delhi - MHUA",2016,NO2,,54
Delhi,"New Moti Bagh, Delhi - MHUA",2017,NO2,,45
Delhi,"New Moti Bagh, Delhi - MHUA",2018,NO2,,48
Delhi,"New Moti Bagh, Delhi - MHUA",2019,NO2,,45
Delhi,"New Moti Bagh, Delhi - MHUA",2020,NO2,,39
Delhi,"New Moti Bagh, Delhi - MHUA",2021,NO2,,41
Delhi,"New Moti Bagh, Delhi - MHUA",2022,NO2,,39
Delhi,"New Moti Bagh, Delhi - MHUA",2023,NO2,,35
Delhi,"New Moti Bagh, Delhi - MHUA",2024,NO2,,43
Delhi,"New Moti Bagh, Delhi - MHUA",2025,NO2,4.0,45
Delhi,"New Moti Bagh, Delhi - MHUA",2026,NO2,7.0,47
Delhi,"North Campus, DU, Delhi - IMD",2015,NO2,13.0,44
Delhi,"North Campus, DU, Delhi - IMD",2016,NO2,13.0,54
Delhi,"North Campus, DU, Delhi - IMD",2017,NO2,31.0,45
Delhi,"North Campus, DU, Delhi - IMD",2018,NO2,31.0,48
Delhi,"North Campus, DU, Delhi - IMD",2019,NO2,31.0,45
Delhi,"North Campus, DU, Delhi - IMD",2020,NO2,36.0,39
Delhi,"North Campus, DU, Delhi - IMD",2021,NO2,35.0,41
Delhi,"North Campus, DU, Delhi - IMD",2022,NO2,15.0,39
Delhi,"North Campus, DU, Delhi - IMD",2023,NO2,21.0,35
Delhi,"North Campus, DU, Delhi - IMD",2024,NO2,26.0,43
Delhi,"North Campus, DU, Delhi - IMD",2025,NO2,44.0,45
Delhi,"North Campus, DU, Delhi - IMD",2026,NO2,60.0,47
Delhi,"Okhla Phase-2, Delhi - DPCC",2015,NO2,,44
Delhi,"Okhla Phase-2, Delhi - DPCC",2016,NO2,,54
Delhi,"Okhla Phase-2, Delhi - DPCC",2017,NO2,,45
Delhi,"Okhla Phase-2, Delhi - DPCC",2018,NO2,39.0,48
Delhi,"Okhla Phase-2, Delhi - DPCC",2019,NO2,40.0,45
Delhi,"Okhla Phase-2, Delhi - DPCC",2020,NO2,41.0,39
Delhi,"Okhla Phase-2, Delhi - DPCC",2021,NO2,54.0,41
Delhi,"Okhla Phase-2, Delhi - DPCC",2022,NO2,63.0,39
Delhi,"Okhla Phase-2, Delhi - DPCC",2023,NO2,57.0,35
Delhi,"Okhla Phase-2, Delhi - DPCC",2024,NO2,60.0,43
Delhi,"Okhla Phase-2, Delhi - DPCC",2025,NO2,59.0,45
Delhi,"Okhla Phase-2, Delhi - DPCC",2026,NO2,79.0,47
Delhi,"Patparganj, Delhi - DPCC",2015,NO2,,44
Delhi,"Patparganj, Delhi - DPCC",2016,NO2,,54
Delhi,"Patparganj, Delhi - DPCC",2017,NO2,,45
Delhi,"Patparganj, Delhi - DPCC",2018,NO2,34.0,48
Delhi,"Patparganj, Delhi - DPCC",2019,NO2,20.0,45
Delhi,"Patparganj, Delhi - DPCC",2020,NO2,21.0,39
Delhi,"Patparganj, Delhi - DPCC",2021,NO2,36.0,41
Delhi,"Patparganj, Delhi - DPCC",2022,NO2,50.0,39
Delhi,"Patparganj, Delhi - DPCC",2023,NO2,50.0,35
Delhi,"Patparganj, Delhi - DPCC",2024,NO2,42.0,43
Delhi,"Patparganj, Delhi - DPCC",2025,NO2,50.0,45
Delhi,"Patparganj, Delhi - DPCC",2026,NO2,57.0,47
Delhi,"Punjabi Bagh, Delhi - DPCC",2015,NO2,74.0,44
Delhi,"Punjabi Bagh, Delhi - DPCC",2016,NO2,75.0,54
Delhi,"Punjabi Bagh, Delhi - DPCC",2017,NO2,108.0,45
Delhi,"Punjabi Bagh, Delhi - DPCC",2018,NO2,80.0,48
