state_clean,year,fy_year,month,fuel_category,vec_class_category,maker,total
Delhi,2022,2022-23,NOV,Petrol CNG,Private 4 wheeler,KIA INDIA PRIVATE LIMITED,21
Delhi,2022,2022-23,NOV,Petrol CNG,Private 4 wheeler,MAHINDRA & MAHINDRA LIMITED,2
Delhi,2022,2022-23,NOV,Petrol CNG,Private 4 wheeler,MARUTI SUZUKI INDIA LTD,1470
Delhi,2022,2022-23,NOV,Petrol CNG,Private 4 wheeler,NISSAN MOTOR INDIA PVT LTD,6
Delhi,2022,2022-23,NOV,Petrol CNG,Private 4 wheeler,RENAULT INDIA PVT LTD,5
Delhi,2022,2022-23,NOV,Petrol CNG,Private 4 wheeler,TATA MOTORS PASSENGER VEHICLES LTD,371
Delhi,2022,2022-23,NOV,Petrol CNG,Private 4 wheeler,TOYOTA KIRLOSKAR MOTOR PVT LTD,2
Delhi,2022,2022-23,OCT,CNG,3W Goods,A P I MOTORS PVT LTD,30
Delhi,2022,2022-23,OCT,CNG,3W Goods,ATUL AUTO LTD,2
Delhi,2022,2022-23,OCT,CNG,3W Goods,BAJAJ AUTO LTD,272
Delhi,2022,2022-23,OCT,CNG,3W Goods,CONTINENTAL ENGINES PVT LTD,25
Delhi,2022,2022-23,OCT,CNG,3W Goods,MAHINDRA & MAHINDRA LIMITED,16
Delhi,2022,2022-23,OCT,CNG,3W Goods,TVS MOTOR COMPANY LTD,5
Delhi,2022,2022-23,OCT,CNG,3W Passenger,BAJAJ AUTO LTD,549
Delhi,2022,2022-23,OCT,CNG,Bus,FORCE MOTORS LIMITED,5
Delhi,2022,2022-23,OCT,CNG,Bus,SML ISUZU LTD,3
Delhi,2022,2022-23,OCT,CNG,Bus,TATA MOTORS LTD,19
Delhi,2022,2022-23,OCT,CNG,Goods Carrier,ASHOK LEYLAND LTD,25
Delhi,2022,2022-23,OCT,CNG,Goods Carrier,MAHINDRA & MAHINDRA LIMITED,421
Delhi,2022,2022-23,OCT,CNG,Goods Carrier,MARUTI SUZUKI INDIA LTD,195
Delhi,2022,2022-23,OCT,CNG,Goods Carrier,SML ISUZU LTD,13
Delhi,2022,2022-23,OCT,CNG,Goods Carrier,TATA MOTORS LTD,1301
Delhi,2022,2022-23,OCT,CNG,Goods Carrier,VE COMMERCIAL VEHICLES LTD,165
Delhi,2022,2022-23,OCT,Diesel,Bus,FORCE MOTORS LIMITED,1
Delhi,2022,2022-23,OCT,Diesel,Goods Carrier,ASHOK LEYLAND LTD,9
Delhi,2022,2022-23,OCT,Diesel,Goods Carrier,FORCE MOTORS LIMITED,1
Delhi,2022,2022-23,OCT,Diesel,Goods Carrier,MAHINDRA & MAHINDRA LIMITED,3
Delhi,2022,2022-23,OCT,Diesel,Goods Carrier,TATA MOTORS LTD,19
Delhi,2022,2022-23,OCT,Diesel,Goods Carrier,VE COMMERCIAL VEHICLES LTD,5
Delhi,2022,2022-23,OCT,Diesel,Other,FORCE MOTORS LIMITED,1
Delhi,2022,2022-23,OCT,Diesel,Other,KIA INDIA PRIVATE LIMITED,1
Delhi,2022,2022-23,OCT,Diesel,Other,MAHINDRA & MAHINDRA LIMITED,1
Delhi,2022,2022-23,OCT,Diesel,Passenger 4W,BMW INDIA PVT LTD,3
Delhi,2022,2022-23,OCT,Diesel,Passenger 4W,MERCEDES-BENZ INDIA PVT LTD,1
Delhi,2022,2022-23,OCT,Diesel,Passenger 4W,TOYOTA KIRLOSKAR MOTOR PVT LTD,1
Delhi,2022,2022-23,OCT,Diesel,Private 4 wheeler,BMW INDIA PVT LTD,3
Delhi,2022,2022-23,OCT,Diesel,Private 4 wheeler,FORCE MOTORS LIMITED,6
Delhi,2022,2022-23,OCT,Diesel,Private 4 wheeler,HONDA CARS INDIA LTD,2
Delhi,2022,2022-23,OCT,Diesel,Private 4 wheeler,HYUNDAI MOTOR INDIA LTD,219
Delhi,2022,2022-23,OCT,Diesel,Private 4 wheeler,JAGUAR LAND ROVER INDIA LIMITED,1
Delhi,2022,2022-23,OCT,Diesel,Private 4 wheeler,JSW MG MOTOR INDIA PVT LTD,26
Delhi,2022,2022-23,OCT,Diesel,Private 4 wheeler,KIA INDIA PRIVATE LIMITED,217
Delhi,2022,2022-23,OCT,Diesel,Private 4 wheeler,MAHINDRA & MAHINDRA LIMITED,505
Delhi,2022,2022-23,OCT,Diesel,Private 4 wheeler,MERCEDES-BENZ INDIA PVT LTD,19
Delhi,2022,2022-23,OCT,Diesel,Private 4 wheeler,STELLANTIS INDIA PVT LTD,25
Delhi,2022,2022-23,OCT,Diesel,Private 4 wheeler,TATA MOTORS PASSENGER VEHICLES LTD,210
Delhi,2022,2022-23,OCT,Diesel,Private 4 wheeler,TOYOTA KIRLOSKAR MOTOR PVT LTD,142
Delhi,2022,2022-23,OCT,Diesel,Tractor,ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP),1
Delhi,2022,2022-23,OCT,EV,2W,ADRIS ELECTRIC PVT LTD,40
Delhi,2022,2022-23,OCT,EV,2W,AMO MOBILITY SOLUTIONS PVT LTD,46
Delhi,2022,2022-23,OCT,EV,2W,AMPERE VEHICLES PRIVATE LIMITED,161
Delhi,2022,2022-23,OCT,EV,2W,ATHER ENERGY LTD,361
Delhi,2022,2022-23,OCT,EV,2W,BAJAJ AUTO LTD,68
Delhi,2022,2022-23,OCT,EV,2W,BENLING INDIA ENERGY AND TECHNOLOGY PVT LTD,25
Delhi,2022,2022-23,OCT,EV,2W,BOUNCE ELECTRIC 1 PVT LTD,44
Delhi,2022,2022-23,OCT,EV,2W,GOREEN E-MOBILITY PVT LTD,8
Delhi,2022,2022-23,OCT,EV,2W,HERO ELECTRIC VEHICLES PVT. LTD,322
Delhi,2022,2022-23,OCT,EV,2W,JIANGSU ZHEENAIDA (IMPORTER: KLB GLOBAL),2
Delhi,2022,2022-23,OCT,EV,2W,JITENDRA NEW EV-TECH PVT. LTD,43
Delhi,2022,2022-23,OCT,EV,2W,KINETIC GREEN ENERGY & POWER SOLUTIONS LTD,13
Delhi,2022,2022-23,OCT,EV,2W,KLB KOMAKI PVT LTD,10
Delhi,2022,2022-23,OCT,EV,2W,OKAYA EV PVT LTD,171
Delhi,2022,2022-23,OCT,EV,2W,OKINAWA AUTOTECH PVT LTD,491
Delhi,2022,2022-23,OCT,EV,2W,OLA ELECTRIC TECHNOLOGIES PVT LTD,1240
Delhi,2022,2022-23,OCT,EV,2W,PUR ENERGY PVT LTD,63
Delhi,2022,2022-23,OCT,EV,2W,REVOLT INTELLICORP PVT LTD,121
Delhi,2022,2022-23,OCT,EV,2W,RGM BUSINESS PLUS PVT LTD,1
Delhi,2022,2022-23,OCT,EV,2W,THUKRAL ELECTRIC BIKES PVT LTD,1
Delhi,2022,2022-23,OCT,EV,2W,TVS MOTOR COMPANY LTD,462
Delhi,2022,2022-23,OCT,EV,2W,WARDWIZARD INNOVATIONS & MOBILITY LIMITED,2
Delhi,2022,2022-23,OCT,EV,3W Goods,ALTIGREEN PROPULSION LABS PVT LTD,10
Delhi,2022,2022-23,OCT,EV,3W Goods,EULER MOTORS PVT LTD,55
Delhi,2022,2022-23,OCT,EV,3W Goods,GREEN EVOLVE PVT LTD,20
Delhi,2022,2022-23,OCT,EV,3W Goods,MAHINDRA & MAHINDRA LIMITED,7
Delhi,2022,2022-23,OCT,EV,3W Goods,MAHINDRA ELECTRIC MOBILITY LIMITED,16
Delhi,2022,2022-23,OCT,EV,3W Goods,OMEGA SEIKI PVT LTD,111
Delhi,2022,2022-23,OCT,EV,3W Goods,PIAGGIO VEHICLES PVT LTD,106
Delhi,2022,2022-23,OCT,EV,3W Passenger,MAHINDRA ELECTRIC MOBILITY LIMITED,3
Delhi,2022,2022-23,OCT,EV,3W Passenger,PIAGGIO VEHICLES PVT LTD,180
Delhi,2022,2022-23,OCT,EV,Bus,JBM AUTO LIMITED,24
Delhi,2022,2022-23,OCT,EV,Bus,MYTRAH MOBILITY PVT LTD,6
Delhi,2022,2022-23,OCT,EV,Bus,PMI ELECTRO MOBILITY SOLUTIONS PRIVATE LIMITED,26
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,A K GUPTA & CO.,55
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,AMAN ELECTRIC VEHICLES,1
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,ARNA ELECTRIC AUTO PVT LTD,27
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,ASHA IMPEX,7
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,ATTOLENT AUTO GROUP PVT LTD,24
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,ATUT SANGAM,20
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,AVL ELECTRIC VEHICLES PVT LTD,8
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,BHAVE ELECTRIC VEHICLES PVT LTD,25
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,CHAMPION POLY PLAST,177
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,CITYGREEN AUTO & PETRO CHEMICALS (P) LTD,12
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,DASHMESH TRADERS,19
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,DD AUTO PVT LTD,6
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,DILLI ELECTRIC AUTO PVT LTD,210
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,E-MOTION AUTOMOTIVE INDUSTRY LLP,15
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,EFEV CHARGING SOLUTION PVT LTD,12
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,ENERGY ELECTRIC VEHICLES,40
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,ENTICE IMPEX PVT LTD,18
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,EXTRA FAST SOLUTIONS,1
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,G & G AUTOMOTIVE,109
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,GAYATRI ELECTRIC VEHICLES PVT LTD,1
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,GOENKA ELECTRIC MOTOR VEHICLES PVT LTD,1
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,GRD MOTORS,213
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,GREEN IMPEX,21
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,GREEN TECHNOLOGIES,6
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,GURU JI WHEELS,7
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,HIM TEKNOFORGE LTD,1
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,J. S. AUTO (P) LTD,6
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,JAIN POWER CORP,2
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,JAISIK BUSINESS LINKS PVT LTD,5
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,KAPTECH INDIA PVT LTD,22
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,KINETIC GREEN ENERGY & POWER SOLUTIONS LTD,14
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,LOHIA AUTO INDUSTRIES,2
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,M.K. ENTERPRISES,51
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,M/S SHRIRAM AUTO TECH PVT LTD,4
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,M2J E VAHAN PVT LTD,3
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,MAA SHAKTI EXIM PVT LTD,99
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,MAHINDRA & MAHINDRA LIMITED,11
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,MAHINDRA ELECTRIC MOBILITY LIMITED,3
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,MANMOHAN KAUR,2
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,MINI METRO EV L.L.P,56
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,MOTRAC MOTORS PVT LTD,2
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,NEW ARCANA INDIA,12
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,NIRMAL UTILITY SERVICES PVT LTD,3
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,OGATA MOTORS INDIA PVT LTD,39
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,OK PLAY INDIA LTD,3
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,OM BALAJEE AUTOMOBILE ( INDIA) PVT. LTD,12
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,PUNEET OVERSEAS  INC,9
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,RASIWASIA RASAYAN PVT LTD,1
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,RAYON ENGINEERS,44
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,RCJ AUTO FORGE PVT LTD,17
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,RUTBA PRODUCT PVT LTD,49
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,SAERA ELECTRIC AUTO PVT LTD,65
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,SAHNIANAND E VEHICLES PVT LTD,251
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,SATHI MOTORS ELECTRIC VEHICLE PVT LTD,46
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,SAURYAA SHARYO CORPORATION,1
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,SHAKTI AUTO GREEN,79
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,SHRI BARSANA E-VEHICLES PVT LTD,13
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,SHRI NAMO ELECTRIC AUTOMOTIVE,13
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,SKS TRADE INDIA PVT LTD,84
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,SKYRIDE AUTOMOTIVE,8
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,SPEEGO VEHICLES CO PVT LTD,4
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,TAURUS ELECTRIC VEHICLES,23
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,TERRA MOTORS INDIA PVT LTD,6
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,THUKRAL ELECTRIC BIKES PVT LTD,185
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,TWO FRIENDS AUTO ELECTRIC PVT LTD,90
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,URWASHI ENTERPRISES,18
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,VICTORY ELECTRIC VEHICLES INTERNATIONAL LTD,5
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,VISHAL ENTERPRISES,87
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,YC ELECTRIC VEHICLE,767
Delhi,2022,2022-23,OCT,EV,E-Rickshaw,ZENTHIUM EV PVT LTD,6
Delhi,2022,2022-23,OCT,EV,Passenger 4W,TATA MOTORS PASSENGER VEHICLES LTD,287
Delhi,2022,2022-23,OCT,EV,Private 4 wheeler,AUDI AG,1
Delhi,2022,2022-23,OCT,EV,Private 4 wheeler,BMW INDIA PVT LTD,3
Delhi,2022,2022-23,OCT,EV,Private 4 wheeler,BYD INDIA PRIVATE LIMITED,2
Delhi,2022,2022-23,OCT,EV,Private 4 wheeler,HYUNDAI MOTOR INDIA LTD,10
Delhi,2022,2022-23,OCT,EV,Private 4 wheeler,JSW MG MOTOR INDIA PVT LTD,80
Delhi,2022,2022-23,OCT,EV,Private 4 wheeler,KIA INDIA PRIVATE LIMITED,8
Delhi,2022,2022-23,OCT,EV,Private 4 wheeler,MAHINDRA & MAHINDRA LIMITED,15
Delhi,2022,2022-23,OCT,EV,Private 4 wheeler,MERCEDES -BENZ AG,1
Delhi,2022,2022-23,OCT,EV,Private 4 wheeler,MERCEDES-BENZ INDIA PVT LTD,11
Delhi,2022,2022-23,OCT,EV,Private 4 wheeler,PORSCHE AG GERMANY,2
Delhi,2022,2022-23,OCT,EV,Private 4 wheeler,TATA MOTORS PASSENGER VEHICLES LTD,216
Delhi,2022,2022-23,OCT,Fossil Hybrid,Private 4 wheeler,AUDI AG,2
Delhi,2022,2022-23,OCT,Fossil Hybrid,Private 4 wheeler,HONDA CARS INDIA LTD,14
Delhi,2022,2022-23,OCT,Fossil Hybrid,Private 4 wheeler,JAGUAR LAND ROVER INDIA LIMITED,2
Delhi,2022,2022-23,OCT,Fossil Hybrid,Private 4 wheeler,MARUTI SUZUKI INDIA LTD,1803
Delhi,2022,2022-23,OCT,Fossil Hybrid,Private 4 wheeler,MERCEDES-BENZ INDIA PVT LTD,48
Delhi,2022,2022-23,OCT,Fossil Hybrid,Private 4 wheeler,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,6
Delhi,2022,2022-23,OCT,Fossil Hybrid,Private 4 wheeler,TOYOTA KIRLOSKAR MOTOR PVT LTD,145
Delhi,2022,2022-23,OCT,Fossil Hybrid,Private 4 wheeler,VOLVO AUTO INDIA PVT LTD,1
Delhi,2022,2022-23,OCT,Petrol,2W,ADISHWAR AUTO RIDE INDIA PVT LTD,2
Delhi,2022,2022-23,OCT,Petrol,2W,BAJAJ AUTO LTD,2340
Delhi,2022,2022-23,OCT,Petrol,2W,BMW INDIA PVT LTD,42
Delhi,2022,2022-23,OCT,Petrol,2W,CLASSIC LEGENDS PVT LTD,190
Delhi,2022,2022-23,OCT,Petrol,2W,HARLEY DAVIDSON (IMPORTER: HERO MOTOCORP),2
Delhi,2022,2022-23,OCT,Petrol,2W,HERO MOTOCORP LTD,14110
Delhi,2022,2022-23,OCT,Petrol,2W,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,12207
Delhi,2022,2022-23,OCT,Petrol,2W,INDIA KAWASAKI MOTORS PVT LTD,39
Delhi,2022,2022-23,OCT,Petrol,2W,INDIA YAMAHA MOTOR PVT LTD,1135
Delhi,2022,2022-23,OCT,Petrol,2W,NINGBO LONGJIA (IMPORTER: ADISHWAR AUTO),1
Delhi,2022,2022-23,OCT,Petrol,2W,PIAGGIO VEHICLES PVT LTD,106
Delhi,2022,2022-23,OCT,Petrol,2W,ROYAL-ENFIELD (UNIT OF EICHER LTD),3101
Delhi,2022,2022-23,OCT,Petrol,2W,SUZUKI MOTORCYCLE INDIA PVT LTD,1925
Delhi,2022,2022-23,OCT,Petrol,2W,TRIUMPH MOTORCYCLES (INDIA) PVT LTD,8
Delhi,2022,2022-23,OCT,Petrol,2W,TVS MOTOR COMPANY LTD,11791
Delhi,2022,2022-23,OCT,Petrol,Other,HONDA CARS INDIA LTD,1
Delhi,2022,2022-23,OCT,Petrol,Other,HYUNDAI MOTOR INDIA LTD,3
Delhi,2022,2022-23,OCT,Petrol,Other,MARUTI SUZUKI INDIA LTD,6
Delhi,2022,2022-23,OCT,Petrol,Other,TATA MOTORS PASSENGER VEHICLES LTD,3
Delhi,2022,2022-23,OCT,Petrol,Passenger 4W,MARUTI SUZUKI INDIA LTD,1
Delhi,2022,2022-23,OCT,Petrol,Private 4 wheeler,AUDI AG,1
Delhi,2022,2022-23,OCT,Petrol,Private 4 wheeler,BMW INDIA PVT LTD,83
Delhi,2022,2022-23,OCT,Petrol,Private 4 wheeler,DAIMLER AG,1
Delhi,2022,2022-23,OCT,Petrol,Private 4 wheeler,HONDA CARS INDIA LTD,631
Delhi,2022,2022-23,OCT,Petrol,Private 4 wheeler,HYUNDAI MOTOR INDIA LTD,1695
Delhi,2022,2022-23,OCT,Petrol,Private 4 wheeler,JAGUAR LAND ROVER INDIA LIMITED,14
Delhi,2022,2022-23,OCT,Petrol,Private 4 wheeler,JSW MG MOTOR INDIA PVT LTD,290
Delhi,2022,2022-23,OCT,Petrol,Private 4 wheeler,KIA INDIA PRIVATE LIMITED,1252
Delhi,2022,2022-23,OCT,Petrol,Private 4 wheeler,MAHINDRA & MAHINDRA LIMITED,654
Delhi,2022,2022-23,OCT,Petrol,Private 4 wheeler,MARUTI SUZUKI INDIA LTD,2865
Delhi,2022,2022-23,OCT,Petrol,Private 4 wheeler,MERCEDES -BENZ AG,2
Delhi,2022,2022-23,OCT,Petrol,Private 4 wheeler,MERCEDES-BENZ INDIA PVT LTD,54
Delhi,2022,2022-23,OCT,Petrol,Private 4 wheeler,NISSAN MOTOR INDIA PVT LTD,202
Delhi,2022,2022-23,OCT,Petrol,Private 4 wheeler,PORSCHE AG GERMANY,5
Delhi,2022,2022-23,OCT,Petrol,Private 4 wheeler,RENAULT INDIA PVT LTD,297
Delhi,2022,2022-23,OCT,Petrol,Private 4 wheeler,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,459
Delhi,2022,2022-23,OCT,Petrol,Private 4 wheeler,STELLANTIS AUTOMOBILES INDIA PVT LTD,66
Delhi,2022,2022-23,OCT,Petrol,Private 4 wheeler,STELLANTIS INDIA PVT LTD,37
Delhi,2022,2022-23,OCT,Petrol,Private 4 wheeler,TATA MOTORS PASSENGER VEHICLES LTD,1862
Delhi,2022,2022-23,OCT,Petrol,Private 4 wheeler,TOYOTA KIRLOSKAR MOTOR PVT LTD,450
Delhi,2022,2022-23,OCT,Petrol,Private 4 wheeler,VOLVO AUTO INDIA PVT LTD,9
Delhi,2022,2022-23,OCT,Petrol CNG,3W Goods,TVS MOTOR COMPANY LTD,1
Delhi,2022,2022-23,OCT,Petrol CNG,Other,MARUTI SUZUKI INDIA LTD,3
Delhi,2022,2022-23,OCT,Petrol CNG,Other,TATA MOTORS PASSENGER VEHICLES LTD,1
Delhi,2022,2022-23,OCT,Petrol CNG,Passenger 4W,MARUTI SUZUKI INDIA LTD,338
Delhi,2022,2022-23,OCT,Petrol CNG,Private 4 wheeler,HONDA CARS INDIA LTD,15
Delhi,2022,2022-23,OCT,Petrol CNG,Private 4 wheeler,HYUNDAI MOTOR INDIA LTD,710
Delhi,2022,2022-23,OCT,Petrol CNG,Private 4 wheeler,KIA INDIA PRIVATE LIMITED,18
Delhi,2022,2022-23,OCT,Petrol CNG,Private 4 wheeler,MAHINDRA & MAHINDRA LIMITED,2
Delhi,2022,2022-23,OCT,Petrol CNG,Private 4 wheeler,MARUTI SUZUKI INDIA LTD,2000
Delhi,2022,2022-23,OCT,Petrol CNG,Private 4 wheeler,NISSAN MOTOR INDIA PVT LTD,10
Delhi,2022,2022-23,OCT,Petrol CNG,Private 4 wheeler,RENAULT INDIA PVT LTD,5
Delhi,2022,2022-23,OCT,Petrol CNG,Private 4 wheeler,TATA MOTORS PASSENGER VEHICLES LTD,534
Delhi,2022,2022-23,OCT,Petrol CNG,Private 4 wheeler,TOYOTA KIRLOSKAR MOTOR PVT LTD,10
Delhi,2022,2022-23,SEP,CNG,3W Goods,A P I MOTORS PVT LTD,26
Delhi,2022,2022-23,SEP,CNG,3W Goods,ATUL AUTO LTD,6
Delhi,2022,2022-23,SEP,CNG,3W Goods,BAJAJ AUTO LTD,127
Delhi,2022,2022-23,SEP,CNG,3W Goods,CONTINENTAL ENGINES PVT LTD,32
Delhi,2022,2022-23,SEP,CNG,3W Goods,MAHINDRA & MAHINDRA LIMITED,9
Delhi,2022,2022-23,SEP,CNG,3W Goods,PIAGGIO VEHICLES PVT LTD,5
Delhi,2022,2022-23,SEP,CNG,3W Goods,TVS MOTOR COMPANY LTD,7
Delhi,2022,2022-23,SEP,CNG,3W Passenger,BAJAJ AUTO LTD,708
Delhi,2022,2022-23,SEP,CNG,Bus,FORCE MOTORS LIMITED,9
Delhi,2022,2022-23,SEP,CNG,Bus,PMI ELECTRO MOBILITY SOLUTIONS PRIVATE LIMITED,10
Delhi,2022,2022-23,SEP,CNG,Bus,SML ISUZU LTD,5
Delhi,2022,2022-23,SEP,CNG,Bus,TATA MOTORS LTD,43
Delhi,2022,2022-23,SEP,CNG,Bus,VE COMMERCIAL VEHICLES LTD,3
Delhi,2022,2022-23,SEP,CNG,Goods Carrier,ASHOK LEYLAND LTD,21
Delhi,2022,2022-23,SEP,CNG,Goods Carrier,MAHINDRA & MAHINDRA LIMITED,334
Delhi,2022,2022-23,SEP,CNG,Goods Carrier,MARUTI SUZUKI INDIA LTD,162
Delhi,2022,2022-23,SEP,CNG,Goods Carrier,SML ISUZU LTD,25
Delhi,2022,2022-23,SEP,CNG,Goods Carrier,TATA MOTORS LTD,1484
Delhi,2022,2022-23,SEP,CNG,Goods Carrier,VE COMMERCIAL VEHICLES LTD,134
Delhi,2022,2022-23,SEP,CNG,Other,MAHINDRA & MAHINDRA LIMITED,8
Delhi,2022,2022-23,SEP,CNG,Other,VE COMMERCIAL VEHICLES LTD,1
Delhi,2022,2022-23,SEP,Diesel,Bus,FORCE MOTORS LIMITED,2
Delhi,2022,2022-23,SEP,Diesel,Bus,SML ISUZU LTD,1
Delhi,2022,2022-23,SEP,Diesel,Goods Carrier,ASHOK LEYLAND LTD,13
Delhi,2022,2022-23,SEP,Diesel,Goods Carrier,FORCE MOTORS LIMITED,3
Delhi,2022,2022-23,SEP,Diesel,Goods Carrier,MAHINDRA & MAHINDRA LIMITED,3
Delhi,2022,2022-23,SEP,Diesel,Goods Carrier,TATA MOTORS LTD,21
Delhi,2022,2022-23,SEP,Diesel,Goods Carrier,VE COMMERCIAL VEHICLES LTD,6
Delhi,2022,2022-23,SEP,Diesel,Other,FORCE MOTORS LIMITED,3
Delhi,2022,2022-23,SEP,Diesel,Other,MERCEDES -BENZ AG,1
Delhi,2022,2022-23,SEP,Diesel,Other,TATA MOTORS LTD,1
Delhi,2022,2022-23,SEP,Diesel,Other,TATA MOTORS PASSENGER VEHICLES LTD,1
Delhi,2022,2022-23,SEP,Diesel,Passenger 4W,TOYOTA KIRLOSKAR MOTOR PVT LTD,5
Delhi,2022,2022-23,SEP,Diesel,Private 4 wheeler,BMW INDIA PVT LTD,1
Delhi,2022,2022-23,SEP,Diesel,Private 4 wheeler,FORCE MOTORS LIMITED,1
Delhi,2022,2022-23,SEP,Diesel,Private 4 wheeler,HONDA CARS INDIA LTD,4
Delhi,2022,2022-23,SEP,Diesel,Private 4 wheeler,HYUNDAI MOTOR INDIA LTD,184
Delhi,2022,2022-23,SEP,Diesel,Private 4 wheeler,JSW MG MOTOR INDIA PVT LTD,18
Delhi,2022,2022-23,SEP,Diesel,Private 4 wheeler,KIA INDIA PRIVATE LIMITED,184
Delhi,2022,2022-23,SEP,Diesel,Private 4 wheeler,MAHINDRA & MAHINDRA LIMITED,392
Delhi,2022,2022-23,SEP,Diesel,Private 4 wheeler,MERCEDES -BENZ AG,1
Delhi,2022,2022-23,SEP,Diesel,Private 4 wheeler,MERCEDES-BENZ INDIA PVT LTD,13
Delhi,2022,2022-23,SEP,Diesel,Private 4 wheeler,STELLANTIS INDIA PVT LTD,17
Delhi,2022,2022-23,SEP,Diesel,Private 4 wheeler,TATA MOTORS LTD,1
Delhi,2022,2022-23,SEP,Diesel,Private 4 wheeler,TATA MOTORS PASSENGER VEHICLES LTD,168
Delhi,2022,2022-23,SEP,Diesel,Private 4 wheeler,TOYOTA KIRLOSKAR MOTOR PVT LTD,136
Delhi,2022,2022-23,SEP,EV,2W,ALTIUS EV TECH PVT LTD,1
Delhi,2022,2022-23,SEP,EV,2W,AMO MOBILITY SOLUTIONS PVT LTD,10
Delhi,2022,2022-23,SEP,EV,2W,AMPERE VEHICLES PRIVATE LIMITED,225
Delhi,2022,2022-23,SEP,EV,2W,ATHER ENERGY LTD,353
Delhi,2022,2022-23,SEP,EV,2W,BAJAJ AUTO LTD,51
Delhi,2022,2022-23,SEP,EV,2W,BENLING INDIA ENERGY AND TECHNOLOGY PVT LTD,15
